Evento,Jet.Size,Jet.PT,Jet.Eta,Jet.Phi
1057,1,23.4503,0.847848,-1.25554
1058,2,48.3329,1.14286,-3.05492
1058,2,24.6148,2.48947,-0.874254
1059,1,26.6444,-1.283,0.317835
1060,1,26.732,2.03112,2.84603
1062,1,26.5159,1.34614,2.66233
1067,1,25.4633,4.79362,-1.26537
1072,1,24.4345,-0.762459,-0.481028
1073,2,33.9866,-1.36706,-0.681435
1073,2,32.5805,-1.91479,2.60888
1074,1,45.9382,-1.67992,1.80223
1076,2,30.0442,1.97466,-1.41573
1076,2,24.0935,1.32422,1.88805
1084,1,26.5783,3.43489,-2.8218
1085,1,22.7463,1.5787,-2.17099
1087,1,25.0163,1.47896,-2.23175
1089,1,25.3441,2.31357,0.230338
1090,2,24.8262,-3.04274,-1.95665
1090,2,23.3338,-2.88134,0.229215
1093,2,32.1254,1.47887,0.115483
1093,2,28.5799,-1.05934,2.85641
1095,2,39.0847,-2.71319,0.909673
1095,2,24.4618,-3.34174,-3.08351
1096,2,29.2673,-2.611,1.99973
1096,2,25.782,1.25634,-2.56201
1097,1,28.161,3.59536,0.0612474
1098,1,26.183,3.16827,-1.96299
1099,1,28.8595,-1.57919,-0.720902
1101,1,23.2603,-0.251656,0.609433
1103,1,23.1148,0.427994,2.55856
1104,1,29.9017,3.96144,0.179596
1105,1,22.4227,-2.88588,0.0295562
1107,1,24.0031,-0.297374,2.61324
1108,1,37.3869,-0.435619,2.86242
1111,3,61.053,-0.422685,3.08483
1111,3,44.5734,-0.518664,-0.44072
1111,3,39.8406,-2.06431,-0.610514
1112,2,29.7682,0.943772,-2.46775
1112,2,29.7344,-1.60964,0.584253
1115,2,37.465,2.46879,1.67962
1115,2,23.9839,0.322049,-1.04261
1118,1,23.0523,0.83516,-2.0451
1119,3,48.726,0.932182,-0.855489
1119,3,32.9712,1.24875,3.04271
1119,3,25.702,-3.9905,0.68557
1120,1,27.8836,1.22831,3.11192
1124,1,22.7469,1.03963,1.0634
1125,1,24.6867,1.6964,-0.878516
1127,2,40.8315,2.36565,0.705982
1127,2,26.4763,4.77946,-2.95004
1129,1,24.5757,1.32573,0.433953
1132,4,53.898,2.17086,2.3732
1132,4,46.8957,-0.937136,0.0278788
1132,4,37.6477,2.35969,-0.685828
1132,4,24.3634,-1.22829,-2.39474
1133,1,28.8624,-1.34945,-1.66489
1135,1,25.2517,0.221385,0.332627
1136,1,31.4367,-3.97347,-2.89213
1139,1,25.4322,-1.49695,-2.97065
1140,1,23.8853,1.28566,1.95181
1142,1,30.7507,0.0824413,1.26833
1145,1,24.7776,-1.74245,2.86487
1146,1,24.0321,-3.76529,2.3363
1147,2,24.4243,-0.444881,-1.32176
1147,2,23.8254,-1.16392,1.87963
1148,3,32.9667,-0.397322,0.306872
1148,3,32.6802,1.54404,3.04744
1148,3,25.4852,-0.0984311,-2.77538
1149,1,42.0296,-0.538284,1.40663
1150,1,23.5311,-2.3568,-1.16071
1154,2,39.9179,-2.60212,-2.11399
1154,2,36.5904,-3.78127,1.03064
1155,2,37.7207,-0.860814,0.00170232
1155,2,31.8413,-3.2346,-2.703
1157,1,23.9405,-0.3696,3.09379
1158,1,39.627,3.19556,-2.47775
1159,1,25.8732,-3.55306,-2.13111
1161,1,25.1564,-1.84377,-2.12075
1162,2,34.0933,-0.202409,1.47904
1162,2,30.7031,-1.81656,0.562893
1167,2,26.0739,1.53599,-0.745067
1167,2,26.0314,1.80945,-2.48412
1168,1,32.3237,2.22801,0.319648
1169,1,24.5433,-2.16197,0.232594
1178,1,25.6838,-0.242094,-0.202025
1179,1,26.6348,-1.6505,2.35508
1180,1,25.2887,1.99736,0.321775
1183,1,34.6217,1.81934,-2.78033
1185,1,27.1869,1.94361,-2.2918
1186,1,25.9649,1.10016,0.500679
1188,1,23.1507,-2.27473,-1.50524
1190,2,29.5778,-2.97132,-0.00823725
1190,2,26.3444,-2.27256,-2.42483
1193,2,24.9043,-2.86601,-2.66275
1193,2,24.3063,-1.85842,0.691999
1196,1,24.0811,2.02927,-1.29447
1198,1,29.9052,-0.532636,-2.87685
1201,1,21.9815,3.66318,-0.822328
1202,1,25.5538,0.941018,-0.439143
1207,1,45.5699,-1.63834,2.69082
1208,2,25.3394,-4.48574,2.17719
1208,2,22.8086,-2.9067,-0.592678
1210,1,24.2448,3.44699,-1.20224
1213,2,56.814,3.74779,-2.83119
1213,2,42.249,1.05379,0.988727
1215,2,31.3692,0.580961,0.803165
1215,2,26.4869,-0.656694,-1.53055
1219,1,24.7146,3.46034,1.66204
1221,1,24.2646,-0.479551,0.554399
1223,1,25.4136,-0.560573,-2.37974
1225,2,53.691,0.47052,2.64925
1225,2,24.2226,1.45026,-0.626468
1228,1,30.3413,1.26812,0.042684
1231,1,30.209,0.293945,-2.97439
1233,1,37.3261,-1.66314,-2.84631
1235,1,30.2374,1.2485,1.02698
1236,1,29.2536,1.1204,-2.25419
1237,1,26.4324,-0.755188,-2.55841
1241,1,22.9466,-3.91201,-1.82654
1242,1,26.8995,-0.107853,0.928755
1245,1,25.6053,-0.5518,-1.15538
1248,1,24.3248,2.4225,2.31147
1250,1,28.9409,1.02285,1.80531
1252,1,24.1262,0.299446,2.70329
1256,4,46.2864,-0.496593,1.46663
1256,4,45.4667,-1.36558,-1.0401
1256,4,27.2311,1.48267,2.44603
1256,4,24.8316,-0.376237,2.29577
1260,1,29.4301,0.0567761,2.32731
1264,2,35.8271,-2.00002,0.970775
1264,2,34.0815,-3.70919,-2.24606
1265,2,45.1928,0.601317,2.63062
1265,2,22.9801,2.10381,-0.501472
1266,1,25.4724,-1.60026,1.94492
1268,2,30.341,-0.352931,-0.871725
1268,2,25.9587,1.31609,2.46306
1269,1,25.5887,0.641511,-0.850536
1270,1,24.3316,1.2974,1.36516
1271,2,46.7218,-1.48907,0.587043
1271,2,30.5515,-0.942873,-2.70175
1272,2,26.713,-0.793104,1.14013
1272,2,22.6051,-2.18124,-2.07644
1274,1,27.4345,1.08706,1.28215
1277,3,24.486,-2.45666,-2.92046
1277,3,24.3462,-1.0561,1.02902
1277,3,22.3126,2.19088,0.379292
1279,3,75.0986,-0.687344,1.32157
1279,3,35.1202,0.391325,-1.44719
1279,3,31.4185,-2.21615,-2.3282
1287,3,62.2247,1.81946,0.968992
1287,3,54.6488,1.99366,-1.92061
1287,3,29.5821,3.35649,-2.69494
1290,1,25.3202,-1.74294,-1.55629
1291,1,32.6949,0.208187,1.43383
1292,4,56.9978,-2.60474,3.05928
1292,4,49.5799,-0.240679,-0.272022
1292,4,43.3642,-0.0207232,0.858049
1292,4,31.6974,-4.55851,-1.09015
1293,1,35.5744,0.712913,-1.75961
1294,2,33.9156,1.24691,0.684751
1294,2,31.9906,1.58108,-2.14704
1299,1,23.2117,-0.831428,2.94438
1301,2,31.7641,0.3435,-1.64205
1301,2,30.8362,2.32302,0.952112
1302,1,24.3742,-1.31503,0.651101
1304,1,24.631,3.52056,2.36695
1305,1,33.6096,-0.671007,2.28751
1306,2,61.9191,-0.993567,-2.079
1306,2,57.523,0.715879,0.506264
1309,1,27.0167,3.15301,-0.316672
1310,1,25.3837,1.7363,-1.76837
1312,2,38.6098,-3.6986,-1.94254
1312,2,26.4223,-4.39251,1.01628
1316,1,28.8072,0.931338,1.03264
1317,5,31.0653,1.77008,-1.68284
1317,5,30.6626,-2.01258,-0.0364771
1317,5,28.195,0.683103,1.29225
1317,5,26.6941,3.54921,2.70177
1317,5,23.3487,1.33881,-1.39633
1321,2,29.2695,1.49929,-0.351141
1321,2,25.374,4.14463,2.84939
1322,1,23.6884,2.25639,-0.0563654
1323,1,25.1519,0.531014,-0.117235
1325,2,32.0657,-3.42188,-2.87492
1325,2,28.2439,-1.11756,0.460329
1326,1,23.9973,1.91313,-1.04543
1327,1,27.4989,1.32899,-1.04774
1328,1,23.3052,1.68598,-0.00895021
1333,1,26.1332,-1.95701,-2.75182
1334,2,49.7994,-2.09289,-2.12998
1334,2,28.9894,-3.22865,0.595799
1336,1,27.4759,0.825024,-1.31003
1338,2,56.728,0.468634,3.02112
1338,2,46.4187,0.225525,0.407059
1339,2,26.8036,-2.92787,1.91591
1339,2,24.8901,-2.43899,-0.745725
1340,1,22.7968,1.11248,2.54193
1341,1,27.1137,-0.567341,-1.42161
1342,1,26.3055,-0.173455,1.34393
1344,2,31.0086,0.885161,1.85476
1344,2,23.9137,1.39369,-1.77973
1345,2,26.447,-0.317343,-1.24333
1345,2,26.1149,-1.82584,1.95148
1346,1,33.7974,-2.6023,2.9463
1347,1,22.5148,1.552,-2.39401
1349,1,25.9512,4.23818,-1.37456
1353,1,23.7536,1.41963,-2.37411
1354,3,33.7669,-3.67731,0.220699
1354,3,28.3615,0.742073,-2.88251
1354,3,25.7904,-2.80989,2.80644
1357,1,26.359,0.660074,-1.88024
1358,1,30.8241,-0.119561,-0.457497
1359,1,23.9214,-0.107661,0.583313
1360,2,36.727,1.83399,2.75647
1360,2,25.4469,-1.10217,-0.447371
1361,1,22.1501,3.28941,-2.75456
1363,1,27.1354,-1.63641,-2.3296
1365,1,23.6686,2.21041,2.43686
1366,1,26.7575,-0.222596,0.283759
1371,1,23.5392,-1.59204,0.429994
1376,1,28.5279,0.589137,3.05993
1379,1,23.0759,0.458479,2.41353
1380,1,24.3514,-4.24372,-2.06118
1382,1,23.4224,1.79134,-2.36038
1383,2,31.911,-3.6227,0.934668
1383,2,27.209,-3.45387,-2.36523
1385,2,27.0799,0.756715,1.35219
1385,2,25.5645,0.981973,-1.84448
1386,2,32.3809,0.605138,0.646743
1386,2,29.6538,-1.63433,-2.72566
1391,1,24.2672,-2.89798,-1.77291
1392,2,39.525,-4.30364,1.38005
1392,2,29.1928,-2.23373,-1.03116
1393,1,26.4457,-0.610706,-1.83874
1394,3,27.1753,-1.84437,-2.39442
1394,3,26.272,-2.10194,2.2581
1394,3,24.4609,-2.51992,-0.240954
1395,1,38.611,-0.0705392,1.32443
1398,1,24.6041,-0.624716,2.57733
1400,1,24.094,-1.7725,-2.43839
1403,1,37.0478,0.794156,2.11059
1405,1,25.3634,-1.11644,-1.36732
1408,2,43.9972,-2.4259,-3.0454
1408,2,32.1498,0.100242,-0.831897
1409,2,65.288,0.0764336,-2.01871
1409,2,41.1933,2.49329,0.711782
1414,2,24.9872,-3.11702,-1.36196
1414,2,24.7063,-2.34785,1.82596
1416,1,24.2583,-2.16155,2.39802
1421,3,55.396,-1.42874,0.652421
1421,3,38.0653,-2.62294,-1.69826
1421,3,27.8998,0.850219,-2.78826
1422,1,25.1767,-0.507892,-0.0278371
1423,2,30.1852,0.479634,1.18085
1423,2,23.825,1.77391,-1.59425
1426,3,93.812,-0.453523,1.11641
1426,3,91.1233,-0.308301,-2.20916
1426,3,28.5665,-0.515336,0.410168
1429,1,23.3239,2.46241,-2.20705
1430,2,28.7093,-3.65483,-0.23246
1430,2,26.0103,-0.744679,-2.25615
1432,2,39.5558,-0.848364,0.906953
1432,2,25.8696,-3.12649,-2.29445
1434,1,42.773,-1.18497,2.53453
1437,1,23.9871,-2.47771,-1.89466
1439,1,22.415,-2.97097,2.93885
1442,1,27.1306,-1.68681,1.15991
1444,2,32.1866,0.85376,-0.99683
1444,2,24.4221,-0.576317,2.59396
1445,1,28.1599,-2.21286,-0.606273
1446,1,24.4251,0.411823,1.18315
1449,1,25.5517,0.691885,1.1361
1452,1,30.1079,0.0970185,0.0230217
1454,1,29.9073,-1.97709,-2.99449
1457,1,27.4231,1.09747,-2.65046
1459,1,36.7052,2.213,1.4448
1460,1,27.3033,0.312078,-3.10793
1461,2,52.1828,-2.11308,-1.14176
1461,2,42.0846,-2.72149,1.63592
1462,1,26.693,2.02048,1.38265
1464,3,42.0921,0.434071,1.27334
1464,3,28.3313,-1.29453,-2.12214
1464,3,21.9697,-3.71946,-3.02029
1466,1,31.7348,1.98918,2.29922
1470,1,33.9623,-0.16913,1.08056
1471,1,28.4196,-1.90534,2.76675
1472,1,24.0554,0.761769,-2.46338
1473,3,108.608,0.947884,0.810031
1473,3,107.52,0.953283,-2.58672
1473,3,28.0501,-0.770355,-1.09317
1474,2,47.3444,-3.74102,-0.522251
1474,2,37.8334,-4.25445,2.64802
1475,2,29.4684,0.879969,-0.379562
1475,2,29.1272,1.58232,2.8651
1479,1,22.8951,3.03023,0.528379
1483,2,26.0474,-2.10587,-1.34735
1483,2,23.2427,1.67707,2.05944
1486,2,47.6354,-2.28058,-0.56804
1486,2,33.1553,-1.52908,2.19423
1490,1,25.2624,1.39013,1.6072
1491,2,34.8166,0.0420963,1.38689
1491,2,25.0102,-0.721331,-1.2456
1494,2,35.0228,0.895216,1.21602
1494,2,22.8846,1.22954,-2.52049
1498,1,39.4381,-0.0766325,1.59264
1499,1,23.4824,0.26927,-0.790955
1501,2,42.5723,1.30526,2.25328
1501,2,23.8655,1.06455,-0.801129
1503,2,39.3674,2.32701,-2.86611
1503,2,32.3736,3.4659,0.233832
1505,1,31.6209,1.25176,-2.14387
1506,1,27.7016,0.26938,-0.960411
1507,1,21.7721,-4.37084,0.208498
1509,1,27.3722,1.10341,2.2122
1511,1,34.4872,1.02449,-0.891242
1515,1,34.6227,-1.0366,-0.909212
1516,1,22.7562,-0.685552,2.59877
1522,1,23.1145,1.32248,-2.61057
1523,1,24.4904,-2.48239,2.32513
1524,2,27.2811,0.29117,-0.404246
1524,2,25.4244,3.63117,0.0399641
1525,2,54.7196,-1.64337,-2.43607
1525,2,46.1029,0.940208,0.501132
1530,1,33.0467,0.483159,-2.38957
1531,1,22.2693,3.51658,2.86248
1532,1,26.6855,-0.917544,2.51431
1533,1,24.9308,-0.225345,3.01673
1535,2,31.1433,2.70781,-1.71176
1535,2,24.9365,2.61462,0.403614
1539,2,24.4217,1.10618,2.38467
1539,2,24.3032,3.60325,-3.0616
1543,1,24.4929,0.863888,-1.59068
1549,2,127.762,-0.74887,1.81699
1549,2,105.815,-0.589034,-1.40718
1550,1,23.4324,0.0151209,2.74941
1553,2,26.015,0.93454,2.18772
1553,2,23.1434,3.68359,-1.19582
1557,1,31.0047,-2.88694,0.360566
1561,1,35.9771,-0.91333,1.34554
1562,2,26.5588,0.724143,2.59369
1562,2,24.6664,0.220757,-0.82135
1563,3,25.6443,-1.27433,0.661728
1563,3,23.3596,0.172556,2.47011
1563,3,22.6315,-3.02586,0.274541
1564,1,24.2763,3.01825,-1.39621
1565,1,25.5796,2.32963,-2.7244
1568,1,23.7238,4.03101,0.081002
1569,2,29.5794,0.803823,-1.78828
1569,2,23.0375,0.454839,2.04557
1570,1,33.3461,-0.0401354,-0.703638
1571,2,31.6467,1.64949,-1.5759
1571,2,24.5197,1.20442,2.10356
1576,2,53.9183,-0.559368,2.86158
1576,2,33.8449,-2.58263,-0.631528
1578,1,30.1492,0.676036,-0.811933
1579,2,53.546,-2.37585,-2.35952
1579,2,26.7835,-0.132662,1.02204
1580,1,22.6587,-2.45334,-1.43393
1582,1,31.9233,-2.60982,-0.502742
1583,1,30.8928,-1.82203,0.296153
1584,2,52.8238,1.9969,-1.85596
1584,2,26.7034,2.31049,1.24668
1586,2,34.3967,2.32365,-0.847679
1586,2,32.0192,3.71249,2.03839
1588,2,47.0169,-0.875092,0.89756
1588,2,27.4434,-2.02023,-2.25432
1589,2,32.5052,3.07319,-1.86337
1589,2,26.1837,-4.13686,0.227018
1591,2,32.0979,1.24879,2.1812
1591,2,24.09,-1.68884,-0.753482
1593,1,25.3501,-2.31451,-2.59254
1597,2,35.5021,-3.26869,-1.59435
1597,2,28.4274,-2.413,1.30941
1599,2,29.8996,3.7772,1.34615
1599,2,28.4558,4.28932,-1.50746
1600,2,31.6569,0.656618,0.166394
1600,2,29.493,0.518222,-1.72271
1601,2,24.8051,0.624159,-1.93715
1601,2,24.2585,2.67707,1.29149
1603,2,77.6954,-0.79595,-3.10277
1603,2,66.9678,-0.161986,0.27871
1604,3,32.6659,1.05181,-2.16483
1604,3,24.5983,3.55324,1.59847
1604,3,23.4585,-1.73834,0.536237
1605,1,29.9197,0.40823,-0.0630756
1606,2,45.9536,0.365412,-2.74067
1606,2,25.3405,-1.50613,0.8294
1607,2,32.4443,-0.0226312,1.68691
1607,2,23.8334,0.930727,-1.28095
1612,1,27.6309,-2.50664,-2.75134
1614,1,22.4363,3.09149,0.334165
1615,1,32.4248,-0.15276,-1.7532
1617,1,23.5419,-3.26468,-0.494234
1629,1,39.4059,2.98363,-0.0772121
1630,1,23.1411,3.92196,1.53146
1631,2,59.3487,0.483329,1.64335
1631,2,25.2758,2.15974,-1.3951
1632,1,25.0704,2.19685,-2.47903
1636,2,28.0932,1.37805,1.95377
1636,2,23.9257,2.40304,-0.177732
1639,3,61.9219,0.67534,-0.190774
1639,3,48.7668,-0.104277,-2.51527
1639,3,37.4299,0.00964246,2.57108
1640,1,24.869,-0.169794,2.67706
1642,2,32.2405,-0.639168,-1.18986
1642,2,24.2382,-0.578519,2.03177
1643,1,27.1836,-1.6373,0.533401
1645,1,24.8805,-1.69658,-1.49237
1647,1,21.8545,3.77315,-3.0106
1648,2,38.3384,0.412027,1.76187
1648,2,23.5838,-3.39996,2.9125
1649,3,95.698,-0.234752,1.60633
1649,3,83.2334,-0.495299,-0.887124
1649,3,57.0453,-1.95298,3.10997
1650,1,32.1658,0.842986,-1.96405
1652,1,32.655,-1.42488,-2.81773
1653,2,41.0385,-2.74868,0.519884
1653,2,36.8496,0.434565,-2.13372
1655,2,35.1868,-1.85868,3.05874
1655,2,26.469,-0.463386,-0.437207
1656,1,23.2593,-1.14538,-1.19751
1657,1,23.5965,-1.48826,-2.08765
1658,1,26.3197,-1.68996,-1.51883
1659,3,44.7803,0.185,-1.30625
1659,3,30.1435,1.55704,1.21961
1659,3,29.4421,-2.01802,2.73668
1662,1,33.3898,0.448591,-1.40734
1663,1,27.0534,-2.23592,-0.951984
1668,1,26.6353,-0.161754,-1.1346
1670,2,29.5029,1.79058,-1.76589
1670,2,22.8802,2.605,1.9804
1672,1,24.8193,0.495739,-2.7042
1673,2,26.2395,-0.854881,1.07304
1673,2,24.3892,-2.25498,-2.14337
1674,3,56.211,0.405441,2.01474
1674,3,45.6755,-1.36509,-2.42752
1674,3,39.3656,2.36226,0.15708
1676,1,25.3042,1.65807,2.41725
1677,2,24.5698,-0.668437,-0.922442
1677,2,22.8302,-1.22739,2.28227
1680,3,46.4221,2.51637,1.26403
1680,3,35.3297,-3.70287,-0.944218
1680,3,29.3313,2.38959,-2.5637
1681,1,25.6532,-0.798997,1.07179
1682,1,23.2306,-4.47276,-0.194832
1683,1,25.2886,-2.4377,1.28094
1684,1,27.1436,-0.208197,-0.207144
1685,1,31.5113,-0.992482,-0.224825
1687,1,26.8095,3.03439,-1.2868
1688,1,28.282,-1.71403,-0.942659
1689,1,22.8631,3.87622,-2.14713
1690,2,30.0678,-0.081296,2.9802
1690,2,24.4363,-0.495663,-2.39509
1695,1,24.969,2.1881,1.50445
1696,1,22.2473,3.39221,0.951801
1698,2,58.5835,-0.884378,2.95992
1698,2,26.8926,-2.27105,-0.146887
1701,1,24.0724,-0.890956,1.83131
1704,3,30.0875,1.43243,-0.0726742
1704,3,29.637,3.04493,-1.80777
1704,3,22.5429,1.21074,2.9902
1705,1,25.5478,-0.0982389,3.07362
1706,1,25.9531,0.682404,-2.82712
1707,2,29.093,-0.873337,-0.536119
1707,2,22.2561,-2.16795,2.63241
1709,1,28.5157,-1.0365,-3.04302
1714,1,29.8433,-2.26502,2.10235
1716,1,25.9377,-3.04434,-0.631825
1721,2,38.1297,-0.189699,-0.771152
1721,2,26.9964,0.542962,2.90084
1722,1,24.4069,2.73769,0.228126
1723,2,28.4707,1.17144,2.97086
1723,2,22.8937,3.1745,-0.500206
1724,1,33.0203,0.309542,0.247719
1725,2,44.6809,-2.30701,-0.329299
1725,2,32.1855,-0.819464,-2.99861
1726,1,22.845,-2.3554,2.88891
1727,1,23.1647,-1.86501,-2.75221
1732,1,23.1797,1.12573,2.8267
1734,2,32.8991,0.089194,1.16299
1734,2,28.1571,-1.84568,-1.79084
1737,3,46.3411,0.638667,-1.39154
1737,3,44.3772,2.1311,2.04368
1737,3,26.9388,1.10474,2.46224
1738,1,24.1016,-1.19561,0.897914
1740,1,29.4004,2.41692,-2.39321
1741,3,48.8559,-0.148988,-3.06228
1741,3,23.0357,-1.1682,-0.517513
1741,3,22.8891,1.31304,1.14271
1743,1,33.0125,2.00349,2.20813
1744,1,24.6377,-4.09299,-1.90654
1745,2,32.0303,-1.21659,-0.719825
1745,2,24.9009,0.42184,-1.03391
1751,1,26.0021,0.141132,2.96412
1754,2,26.5717,0.367734,-0.733451
1754,2,25.056,-0.452796,2.96053
1758,1,26.6562,0.404244,3.09862
1762,1,30.2118,1.34034,1.06052
1767,1,26.2613,-0.965872,1.32061
1768,1,28.3079,3.59738,0.238674
1769,2,33.6459,0.0610653,0.494286
1769,2,32.4874,0.465646,2.7297
1770,1,22.7686,1.09797,-2.68939
1773,3,42.7495,-1.72542,2.75805
1773,3,32.3059,0.830911,-0.860126
1773,3,29.9771,-0.276161,0.365509
1774,1,23.7161,-2.56752,-2.77864
1776,1,33.0829,-2.22016,0.734004
1779,1,26.3893,0.448117,1.01145
1781,1,30.1398,1.0614,2.99273
1782,2,28.8696,1.16753,2.53698
1782,2,23.5712,0.639179,-0.598011
1784,1,32.5963,-2.66764,-0.140401
1785,2,36.98,2.15093,2.75058
1785,2,25.309,2.95455,-0.17201
1786,2,24.7631,-2.7397,0.499826
1786,2,24.582,-1.09304,-3.12379
1787,1,24,0.923742,0.964411
1788,1,24.6069,-0.842432,-3.11354
1792,1,24.4429,-0.318844,1.76004
1794,2,48.7233,2.29325,0.967576
1794,2,32.8627,-0.120249,-2.82896
1795,2,25.0654,-2.73632,0.0921966
1795,2,22.9379,-2.32788,-2.94262
1796,1,26.3912,2.97513,2.08161
1797,1,33.1196,0.436678,-1.27063
1798,2,26.1168,1.14629,-0.306488
1798,2,24.2311,2.11203,-3.06135
1801,1,25.2019,0.6258,1.16453
1802,2,23.4367,-0.329145,0.830932
1802,2,22.3236,-4.89043,-2.28192
1805,1,35.6169,-0.211704,-1.13816
1806,1,24.199,0.70679,0.622919
1807,1,25.1916,-1.89802,0.911222
1808,3,33.3856,-0.100028,2.38867
1808,3,29.1357,-0.239709,-2.76243
1808,3,23.4221,1.51941,0.693501
1812,2,29.5923,2.90592,-3.05204
1812,2,28.6928,2.3422,-0.642974
1813,1,22.7959,-0.395096,2.09604
1815,1,24.2681,1.84803,-1.81113
1817,2,45.6633,0.535476,0.528907
1817,2,23.7241,3.89382,-3.10539
1818,2,69.3794,0.62037,-0.898031
1818,2,69.2895,1.644,2.5626
1824,1,22.5187,-1.43164,-2.99036
1825,1,35.0376,-0.39929,2.54097
1827,2,27.5151,0.253192,-1.7011
1827,2,25.1435,-2.53606,1.6137
1828,1,24.9075,0.334474,-0.77368
1830,1,27.7778,0.891664,2.95279
1831,1,28.6086,-3.64694,0.781397
1832,1,30.6453,-0.924576,3.04306
1835,1,28.3558,-0.140304,-1.8973
1836,1,23.3262,-3.58628,2.74064
1838,2,44.5186,-1.38845,-0.994984
1838,2,27.8993,-2.23506,1.83319
1840,1,24.6476,4.41668,-0.0439823
1841,3,61.9524,-3.70313,-2.31344
1841,3,25.1389,2.79197,-2.31354
1841,3,22.717,-2.94236,0.89428
1844,1,31.5485,0.0976047,2.06477
1845,1,23.4022,2.0796,1.86615
1846,2,45.6541,1.13159,1.50582
1846,2,27.9743,1.50596,-1.41229
1847,1,38.3001,0.123044,3.05671
1848,1,22.5922,-2.49165,-2.18164
1849,1,24.4861,-0.0670679,2.52249
1855,1,40.3861,3.72414,-2.93544
1856,1,24.0435,1.64646,2.69753
1860,1,26.5123,1.35362,1.15965
1863,2,32.8098,0.606825,1.72051
1863,2,30.6942,1.74604,-1.17329
1866,3,66.8507,0.672722,2.04909
1866,3,29.9817,-2.06103,-1.34629
1866,3,23.4129,-3.1715,0.264193
1872,2,37.439,2.402,1.75179
1872,2,32.2165,2.23237,-1.4816
1873,1,23.7659,4.0589,-1.05774
1876,2,27.4186,-1.17938,-0.011381
1876,2,27.3996,0.437428,-3.08719
1880,1,26.528,-1.55956,-1.95397
1881,1,25.4471,2.57364,3.0778
1884,1,22.783,-2.85697,2.3775
1887,1,24.7045,-0.848944,0.917063
1888,1,35.8956,1.39444,3.01946
1890,1,29.0619,4.3977,-0.490817
1891,2,33.2561,0.454015,1.27587
1891,2,26.3323,1.6465,-1.2916
1892,1,24.9393,-0.470618,-2.46346
1894,1,26.3678,-0.254636,0.186441
1895,2,25.0192,-1.44568,-1.93251
1895,2,22.8613,-0.704371,1.70092
1898,1,27.2898,-2.16289,-2.88948
1900,2,45.7337,1.13421,0.042895
1900,2,24.1046,0.0698145,1.24892
1901,1,40.545,-2.89571,0.734345
1905,1,22.7728,0.444941,0.405929
1906,2,36.9043,-0.437864,-2.71653
1906,2,23.474,-1.81174,0.315693
1907,1,35.119,1.44219,2.74545
1908,1,40.906,-0.0977485,-1.20637
1909,1,28.0133,-1.28956,1.00516
1910,3,58.3404,0.37067,-2.69828
1910,3,37.7454,-3.25178,1.95233
1910,3,31.7522,0.73544,0.475599
1913,1,44.5521,0.918936,-0.0750725
1915,2,35.3944,-1.48748,-2.04133
1915,2,26.3611,-0.854304,1.65896
1917,1,31.8518,-3.1616,-3.01693
1918,3,84.0775,0.300483,0.561441
1918,3,44.7142,-3.48185,-2.72557
1918,3,40.9263,-1.41407,-2.21595
1919,2,29.9176,-2.22699,3.07654
1919,2,28.2385,-2.51274,0.120356
1921,2,151.592,-1.32862,1.60026
1921,2,144.656,-0.409271,-1.2266
1922,1,45.2924,-1.33558,-2.35935
1925,1,28.5754,1.5261,2.16179
1929,1,22.6784,3.65926,-1.57393
1933,2,38.7948,0.171556,2.9516
1933,2,25.6189,3.50445,-0.458813
1936,2,57.6441,-0.445681,-1.68783
1936,2,35.35,-0.620181,1.77217
1937,1,34.4604,-0.207892,0.710523
1939,1,25.3478,-2.68218,-0.9426
1941,1,24.3479,-3.6131,-0.518881
1945,2,30.1864,1.39927,1.48788
1945,2,24.0347,2.7943,-1.35758
1946,2,27.6848,0.0294125,0.164449
1946,2,24.8804,-1.86259,2.58392
1947,1,27.0946,-0.471812,-0.208458
1949,1,33.9573,0.0491616,-2.2761
1952,1,24.6095,-0.87281,-1.43595
1953,1,26.2465,1.86698,1.68066
1955,2,31.8238,0.907211,1.12488
1955,2,27.0149,2.70054,-1.98736
1958,2,39.2108,-0.952278,-0.875877
1958,2,30.8938,1.47843,1.9317
1960,1,43.6388,0.73845,-0.813491
1961,1,25.6055,0.116893,2.598
1963,2,34.8939,-2.71314,2.44929
1963,2,33.2695,-1.52166,-0.673716
1964,1,28.2846,-2.38549,-0.322357
1965,2,41.7918,1.4863,-2.2135
1965,2,38.855,3.22125,1.09164
1970,2,37.4483,3.21358,1.58468
1970,2,32.0427,0.88062,-1.41417
1975,1,25.0298,0.272187,-2.92835
1979,1,26.0141,1.1631,-2.13375
1985,1,29.4971,2.83667,0.247894
1986,2,37.856,0.75414,-0.642942
1986,2,30.6084,0.364558,2.20599
1990,1,29.0249,-0.780585,-1.09472
1991,2,53.0261,0.992476,-0.845812
1991,2,39.6161,1.44251,2.41638
1992,2,25.9182,-3.7766,-2.80795
1992,2,23.0435,-4.53819,-0.0141101
1993,1,32.8219,1.5026,-1.71997
1994,1,23.4248,-0.801949,-1.76394
1995,1,36.0215,-1.90266,-2.12722
1997,1,26.0723,-0.355571,-0.591115
1999,1,50.0961,0.0620923,1.72257
2000,4,70.654,1.0431,-1.90013
2000,4,36.293,1.29146,2.27348
2000,4,31.8384,2.93238,0.175537
2000,4,24.9518,0.115388,-1.51887
